,Unnamed: 0,date_stolen,frame_colors,frame_model,id,is_stock_img,large_img,manufacturer_name,serial,stolen,stolen_location,thumb,title,year,stolen_zipcode,year_stolen
6383,6383,2018-04-23 06:00:00,['Black'],Sorrento,391371,False,https://files.bikeindex.org/uploads/Pu/116657/large_DCP_1831-bike-s.jpg,Diamondback,absent,True,"El Cerrito,CA,94530",https://files.bikeindex.org/uploads/Pu/116657/small_DCP_1831-bike-s.jpg,1993 Diamondback Sorrento,1993.0,94530,2018
6384,6384,2018-04-23 06:00:00,['Black'],,391949,False,https://files.bikeindex.org/uploads/Pu/117069/large_IMG_8359.jpg,Specialized,WSBC605006990K,True,"San Francisco,CA,94103-5196",https://files.bikeindex.org/uploads/Pu/117069/small_IMG_8359.jpg,2016 Specialized,2016.0,94103,2018
6385,6385,2018-04-23 06:00:00,['Purple'],Vita,389956,False,,Specialized,295721,True,"San Francisco,CA,94110",,Specialized Vita,,94110,2018
6387,6387,2018-04-22 22:53:17,['Red'],Crosstrail Sport,389828,False,,Specialized,WSBC602083901M,True,"San Jose,CA,95134",,2017 Specialized Crosstrail Sport,2017.0,95134,2018
6404,6404,2018-04-22 06:00:00,"['Black', 'Red']",SPECIALIZED,112786,False,https://files.bikeindex.org/uploads/Pu/115500/large_WhatsApp_Image_2018-04-22_at_3.36.14_PM.jpeg,Specialized,WSBC618070618M,True,"Los Angeles,CA,90017",https://files.bikeindex.org/uploads/Pu/115500/small_WhatsApp_Image_2018-04-22_at_3.36.14_PM.jpeg,2017 Specialized SPECIALIZED,2017.0,90017,2018
6410,6410,2018-04-22 06:00:00,['Black'],R600T,389913,False,https://files.bikeindex.org/uploads/Pu/115563/large_MVC-005F.JPG,Cannondale,MGO 1505,True,"San Francisco,94110",https://files.bikeindex.org/uploads/Pu/115563/small_MVC-005F.JPG,2001 Cannondale R600T,2001.0,94110,2018
6416,6416,2018-04-22 06:00:00,['Black'],Quick 8,389823,False,https://files.bikeindex.org/uploads/Pu/115501/large_WhatsApp_Image_2017-11-25_at_9.25.42_AM.jpeg,Cannondale,CM16D510993,True,"Los Angeles,CA,90015",https://files.bikeindex.org/uploads/Pu/115501/small_WhatsApp_Image_2017-11-25_at_9.25.42_AM.jpeg,2018 Cannondale Quick 8,2018.0,90015,2018
6417,6417,2018-04-22 06:00:00,['Orange'],Le Tour III,389870,False,https://files.bikeindex.org/uploads/Pu/115529/large_StolenBike.JPG,Schwinn,absent,True,"Los Angeles,CA,90027",https://files.bikeindex.org/uploads/Pu/115529/small_StolenBike.JPG,Schwinn Le Tour III,,90027,2018
6421,6421,2018-04-22 06:00:00,"['Silver, gray or bare metal']",mountain bike with 3 speeds not new,389830,False,,Specialized,absent,True,"Berkeley,CA,94704",,Specialized mountain bike with 3 speeds not new,,94704,2018
6423,6423,2018-04-21 06:00:00,['Black'],Kato FS 3 mountain bike,399217,False,https://files.bikeindex.org/uploads/Pu/123286/large_Ghost_Kato_FS_3_Bike.jpeg,Ghost,WCR111028871,True,"Santa Barbara,CA,93105",https://files.bikeindex.org/uploads/Pu/123286/small_Ghost_Kato_FS_3_Bike.jpeg,2017 Ghost Kato FS 3 mountain bike,2017.0,93105,2018
6435,6435,2018-04-21 06:00:00,"['Black', 'Orange']",Overdrive Pro 27.5,389703,False,https://files.bikeindex.org/uploads/Pu/115419/large_IMG_2361.JPG,Diamondback,166K02875,True,"Sunnyvale,CA,94089",https://files.bikeindex.org/uploads/Pu/115419/small_IMG_2361.JPG,2017 Diamondback Overdrive Pro 27.5,2017.0,94089,2018
6438,6438,2018-04-21 06:00:00,"['Black', 'Red']",Top Fuel 9.9 RSL Size 21.5,389855,False,https://files.bikeindex.org/uploads/Pu/115526/large_Capture_Bike.JPG,Trek,WTU125CT0001L,True,"Geyserville,CA,95441",https://files.bikeindex.org/uploads/Pu/115526/small_Capture_Bike.JPG,2017 Trek Top Fuel 9.9 RSL Size 21.5,2017.0,95441,2018
6441,6441,2018-04-20 06:52:52,['Black'],Wing elite,389572,False,https://files.bikeindex.org/uploads/Pu/115283/large_9FAF70AB-EAFC-452E-BECA-68E51AD854E6.jpeg,Mongoose,absent,True,"San Jose,CA,95126",https://files.bikeindex.org/uploads/Pu/115283/small_9FAF70AB-EAFC-452E-BECA-68E51AD854E6.jpeg,2008 Mongoose Wing elite,2008.0,95126,2018
6453,6453,2018-04-20 06:00:00,"['Blue', 'Black']",Cyclocross,389774,False,https://files.bikeindex.org/uploads/Pu/115468/large_image.jpeg,Scattante,AA33950238,True,"San Francisco,CA,94133",https://files.bikeindex.org/uploads/Pu/115468/small_image.jpeg,2014 Scattante Cyclocross,2014.0,94133,2018
6455,6455,2018-04-20 06:00:00,['Green'],Roam 3,389635,False,https://files.bikeindex.org/uploads/Pu/115388/large_IMG_0307.JPG,Giant,K46009001,True,"Dubin,CA,94568",https://files.bikeindex.org/uploads/Pu/115388/small_IMG_0307.JPG,2017 Giant Roam 3,2017.0,94568,2018
6461,6461,2018-04-20 06:00:00,['Black'],R16 Flat Bar 16 Speed,390147,False,https://files.bikeindex.org/uploads/Pu/115812/large_58330_bike_Black_010-PUBLIC-R16-Flat-Bar-Road-Commuter-Bike.jpg,PUBLIC bikes,absent,True,"San Francisco,CA,94118",https://files.bikeindex.org/uploads/Pu/115812/small_58330_bike_Black_010-PUBLIC-R16-Flat-Bar-Road-Commuter-Bike.jpg,2015 PUBLIC bikes R16 Flat Bar 16 Speed,2015.0,94118,2018
6463,6463,2018-04-19 18:51:13,['Black'],Ogre,389527,False,,Surly,absent,True,"Oakland,CA,94611",,2016 Surly Ogre,2016.0,94611,2018
6469,6469,2018-04-19 06:00:00,['Green'],Unit,389500,False,https://files.bikeindex.org/uploads/Pu/115212/large_941620C5-4305-4454-8D5E-22BF5E0C1A43.jpeg,Kona,absent,True,"San Francisco,CA,97217",https://files.bikeindex.org/uploads/Pu/115212/small_941620C5-4305-4454-8D5E-22BF5E0C1A43.jpeg,2010 Kona Unit,2010.0,97217,2018
6475,6475,2018-04-19 06:00:00,"['Silver, gray or bare metal']",Crosscheck,41121,False,https://files.bikeindex.org/uploads/Pu/21205/large_IMG_20150315_095105889.jpg,Surly,M7081427,True,"San Francisco,CA,94110",https://files.bikeindex.org/uploads/Pu/21205/small_IMG_20150315_095105889.jpg,2007 Surly Crosscheck,2007.0,94110,2018
6487,6487,2018-04-18 06:00:00,['Black'],,394006,False,https://files.bikeindex.org/uploads/Pu/118762/large_bike.jpg,Norco Bikes,AA36NCX0490,True,"Stanford,CA,94305",https://files.bikeindex.org/uploads/Pu/118762/small_bike.jpg,2018 Norco Bikes,2018.0,94305,2018
6489,6489,2018-04-18 06:00:00,['Blue'],Toni Bevilacqua,389438,False,https://files.bikeindex.org/uploads/Pu/115162/large_IMG_3953.jpg,Wilier Triestina,absent,True,"San Francisco,CA,94103",https://files.bikeindex.org/uploads/Pu/115162/small_IMG_3953.jpg,2014 Wilier Triestina Toni Bevilacqua,2014.0,94103,2018
6491,6491,2018-04-18 06:00:00,['Red'],SIRRUS ELITE CARBON,389471,False,https://files.bikeindex.org/uploads/Pu/115185/large_IMG_3191.jpg,Specialized,WSB30922002921N,True,"Los Angeles,CA,90095",https://files.bikeindex.org/uploads/Pu/115185/small_IMG_3191.jpg,2018 Specialized SIRRUS ELITE CARBON,2018.0,90095,2018
6499,6499,2018-04-18 06:00:00,"['Silver, gray or bare metal']",Recreational frame,389461,False,,GenZe,EGMAG15110002,True,"San Francisco,CA,94131",,2017 GenZe Recreational frame,2017.0,94131,2018
6502,6502,2018-04-18 04:03:45,['Black'],Tripel,389389,False,,SE Bikes,WBD219L0483N,True,"Los Angeles,CA,90066",,2017 SE Bikes Tripel,2017.0,90066,2018
6506,6506,2018-04-17 06:00:00,['Green'],compitione,389422,False,,Bianchi,205399,True,"San Francisco,CA,94112",,1964 Bianchi compitione,1964.0,94112,2018
6510,6510,2018-04-17 06:00:00,['Blue'],URBAN XCAPE (Ladies),390054,True,https://bikebook.s3.amazonaws.com/uploads/Fr/6044/13-urban-xcape-l-silver-1200.jpg,KHS Bicycles,D12S03884,True,"Oakland,CA,94606",https://bikebook.s3.amazonaws.com/uploads/Fr/6044/small_13-urban-xcape-l-silver-1200.jpg,2013 KHS Bicycles URBAN XCAPE (Ladies),2013.0,94606,2018
6524,6524,2018-04-17 06:00:00,['Black'],carrera 454,389226,False,,Zycle Fix,KYN14010298,True,"Davis,CA,95616",,2018 Zycle Fix carrera 454,2018.0,95616,2018
6530,6530,2018-04-16 06:00:00,['Blue'],Trailhead Sport,386449,False,,Columbia,XD20708894,True,"Oakland,CA,94608",,Columbia Trailhead Sport,,94608,2018
6531,6531,2018-04-16 06:00:00,['Black'],Marlin,389435,False,,Trek,2039u0415,True,"Santa Clara,CA,95054",,Trek Marlin,,95054,2018
6533,6533,2018-04-16 06:00:00,['Green'],M,389216,False,,Huffy,26505 9153512F6248,True,"Santa Monica,CA,90404",,2012 Huffy M,2012.0,90404,2018
